band;album;song;aggregated_word;source;word;count
Totální nasazení;Charóne, ty si nás převez;Žalozpěv odvedence;bitch;static;svin;4
Totální nasazení;Charóne, ty si nás převez;Žalozpěv odvedence;fuck;static;fuck;7
Totální nasazení;Crabalaganja;Don Quijote de la Ganja;shit;llm;shit;1
Totální nasazení;Crabalaganja;Fronty;damn;llm;damn;1
Totální nasazení;Crabalaganja;Fronty;shit;llm;shit;1
Totální nasazení;Crabalaganja;Nazi-Czech;bitch;llm;bitch;1
Totální nasazení;Crabalaganja;Nazi-Czech;fuck;llm;fuck;1
Totální nasazení;Crabalaganja;Nazi-Czech;shit;llm;shit;1
Totální nasazení;Crabalaganja;Nevím;damn;llm;damn;1
Totální nasazení;Crabalaganja;Píseň o krabu;damn;llm;hell;1
Totální nasazení;Crabalaganja;Weekend punk;bitch;static;svin;1
Totální nasazení;Crabalaganja;Weekend punk;fuck;llm;fuck;1
Totální nasazení;Crabalaganja;Žalozpěv odvedence;bitch;static;svin;4
Totální nasazení;Crabalaganja;Žalozpěv odvedence;fuck;static;fuck;6
Totální nasazení;Crazy Story;BalkánSka;asshole;static;čur;1
Totální nasazení;Crazy Story;BalkánSka;fuck;llm;fuck;1
Totální nasazení;Crazy Story;BalkánSka;shit;llm;shit;1
Totální nasazení;Crazy Story;Cow show;bitch;static;kráv;8
Totální nasazení;Crazy Story;Cow show;other;llm;volezlej;1
Totální nasazení;Crazy Story;Dr. Mamlas 2010;shit;llm;shit;1
Totální nasazení;Crazy Story;Drogovej dealer;bitch;static;svin;1
Totální nasazení;Crazy Story;Drogovej dealer;shit;llm;shit;1
Totální nasazení;Crazy Story;Mikulash;shit;llm;shit;1
Totální nasazení;Delta force - Živák z Delty;Byznysbejbypanknrol;bitch;llm;bitch;1
Totální nasazení;Delta force - Živák z Delty;Byznysbejbypanknrol;fuck;llm;fuck;1
Totální nasazení;Delta force - Živák z Delty;Byznysbejbypanknrol;shit;llm;shit;1
Totální nasazení;Delta force - Živák z Delty;Deratizační;other;llm;potkani;1
Totální nasazení;Delta force - Živák z Delty;Hipík;fuck;llm;fuck;1
Totální nasazení;Delta force - Živák z Delty;Hipík;shit;llm;shit;1
Totální nasazení;Delta force - Živák z Delty;Jehobůh;damn;llm;hell;1
Totální nasazení;Delta force - Živák z Delty;Nazi-Czech;damn;llm;damn;1
Totální nasazení;Delta force - Živák z Delty;Nazi-Czech;fuck;llm;fuck;1
Totální nasazení;Delta force - Živák z Delty;Nazi-Czech;shit;llm;shit;1
Totální nasazení;Delta force - Živák z Delty;Po půlnoci;shit;llm;shit;1
Totální nasazení;Delta force - Živák z Delty;Správnej tým;shit;static;hovn;3
Totální nasazení;Delta force - Živák z Delty;TV bilance;shit;static;sra;1
Totální nasazení;Delta force - Živák z Delty;Weekend punk;bitch;static;svin;1
Totální nasazení;Delta force - Živák z Delty;Zloděj z bagdádu;damn;llm;sakra;1
Totální nasazení;Delta force - Živák z Delty;Žalozpěv odvedence;bitch;static;svin;4
Totální nasazení;Delta force - Živák z Delty;Žalozpěv odvedence;fuck;static;fuck;6
Totální nasazení;Kazoo Or Die!;Je Mi To Líto;asshole;llm;asshole;1
Totální nasazení;Kazoo Or Die!;Je Mi To Líto;bastard;llm;bastard;1
Totální nasazení;Kazoo Or Die!;Je Mi To Líto;damn;llm;hell;1
Totální nasazení;Kazoo Or Die!;Je Mi To Líto;fuck;llm;motherfucker;1
Totální nasazení;Kazoo Or Die!;Je Mi To Líto;shit;llm;shit;1
Totální nasazení;Kazoo Or Die!;Kazoo Or Die;shit;static;sra;1
Totální nasazení;Kazoo Or Die!;Pravidla Českýho Punku;damn;llm;damn;1
Totální nasazení;Kazoo Or Die!;Pravidla Českýho Punku;fuck;static;fuck;2
Totální nasazení;Kazoo Or Die!;RomSka;asshole;static;prdel;1
Totální nasazení;Kazoo Or Die!;RomSka;fuck;static;fuck;3
Totální nasazení;Kazoo Or Die!;RomSka;shit;static;sra;1
Totální nasazení;Kazoo Or Die!;Shemale;fuck;llm;fuck;1
Totální nasazení;Kazoo Or Die!;Shemale;shit;llm;shit;1
Totální nasazení;Kazoo Or Die!;Svět Neúspěchu;damn;llm;damn;1
Totální nasazení;Kazoo Or Die!;Svět Neúspěchu;shit;llm;shit;1
Totální nasazení;Když mrvy na šichtu táhnou;Bestie;damn;llm;damn;1
Totální nasazení;Když mrvy na šichtu táhnou;Bestie;shit;llm;shit;1
Totální nasazení;Když mrvy na šichtu táhnou;Karibská;fuck;llm;fuck;1
Totální nasazení;Když mrvy na šichtu táhnou;Karibská;shit;llm;shit;1
Totální nasazení;Když mrvy na šichtu táhnou;Komíny;fuck;llm;fuck;1
Totální nasazení;Když mrvy na šichtu táhnou;Komíny;shit;llm;shit;1
Totální nasazení;Když mrvy na šichtu táhnou;Nazi-czech 2;bitch;llm;bitch;1
Totální nasazení;Když mrvy na šichtu táhnou;Nazi-czech 2;shit;llm;shit;1
Totální nasazení;Když mrvy na šichtu táhnou;Peru;shit;llm;seru;1
Totální nasazení;Když mrvy na šichtu táhnou;Pochod stávkokazů;fuck;llm;fuck;1
Totální nasazení;Když mrvy na šichtu táhnou;Pochod stávkokazů;shit;llm;shit;1
Totální nasazení;Když mrvy na šichtu táhnou;Pochod stávkokazů - nápěv;fuck;llm;fuck;1
Totální nasazení;Když mrvy na šichtu táhnou;Podzimní noc;shit;static;sra;1
Totální nasazení;Když mrvy na šichtu táhnou;TV bilance;shit;static;sra;1
Totální nasazení;Když mrvy na šichtu táhnou;Činčila;bitch;static;svin;2
Totální nasazení;Krokodýl Ghandee;AustralSka;shit;static;sra;1
Totální nasazení;Krokodýl Ghandee;Nazi-czech 3;fuck;llm;fuck;1
Totální nasazení;Krokodýl Ghandee;Probudím se;fuck;llm;fuck;1
Totální nasazení;Krokodýl Ghandee;Probudím se;shit;llm;shit;1
Totální nasazení;Oceloví ptáci;Mistr pohádkář;damn;llm;sakra;1
Totální nasazení;Oceloví ptáci;Nezapomeneme;bitch;static;svin;2
Totální nasazení;Oceloví ptáci;Truhlářská;other;llm;ku;1
Totální nasazení;Pocta době;Deratizační;shit;llm;shit;1
Totální nasazení;Pocta době;Lety;shit;llm;po**aný;1
Totální nasazení;Pocta době;Oni se jdou prát;shit;llm;shit;1
Totální nasazení;Spreyopithecus chaluhensis;Byznysbejbypanknrol;asshole;llm;asshole;1
Totální nasazení;Spreyopithecus chaluhensis;Byznysbejbypanknrol;bastard;llm;bastard;1
Totální nasazení;Spreyopithecus chaluhensis;Byznysbejbypanknrol;bitch;llm;bitch;1
Totální nasazení;Spreyopithecus chaluhensis;Byznysbejbypanknrol;damn;llm;damn;1
Totální nasazení;Spreyopithecus chaluhensis;Byznysbejbypanknrol;fuck;llm;fuck;1
Totální nasazení;Spreyopithecus chaluhensis;Byznysbejbypanknrol;shit;llm;shit;1
Totální nasazení;Spreyopithecus chaluhensis;Hipík;fuck;llm;fuck;1
Totální nasazení;Spreyopithecus chaluhensis;Jehobůh;damn;llm;damn;1
Totální nasazení;Spreyopithecus chaluhensis;Lebka v hajzlu;asshole;llm;hajzlu;1
Totální nasazení;Spreyopithecus chaluhensis;Lebka v hajzlu;other;llm;blít;1
Totální nasazení;Spreyopithecus chaluhensis;Nemáš se kam schovat;other;llm;prudit;1
Totální nasazení;Spreyopithecus chaluhensis;Sprejofil;other;llm;hloupejch;1
Totální nasazení;Spreyopithecus chaluhensis;Zloděj z bagdádu;damn;llm;sakra;1
Totální nasazení;Tak mi to PUČ!;Deratizační;other;llm;potkani;1
Totální nasazení;Tak mi to PUČ!;Don Quijote de la Ganja;shit;llm;shit;1
Totální nasazení;Tak mi to PUČ!;Nazi-Czech;bastard;llm;bastard;1
Totální nasazení;Tak mi to PUČ!;Nazi-Czech;fuck;llm;fuck;1
Totální nasazení;Tak mi to PUČ!;Nazi-Czech;shit;llm;shit;1
Totální nasazení;Tak mi to PUČ!;Nevím;fuck;llm;fuck;1
Totální nasazení;Tak mi to PUČ!;Nevím;shit;llm;shit;1
Totální nasazení;Tak mi to PUČ!;Pohádka o bídě;fuck;llm;fuck;1
Totální nasazení;Tak mi to PUČ!;Píseň o krabu;fuck;llm;fuck;1
Totální nasazení;Tak mi to PUČ!;Slaný;shit;llm;shit;1
Totální nasazení;Tak mi to PUČ!;Weekend punk;bitch;static;svin;1
Totální nasazení;Tak mi to PUČ!;Weekend punk;shit;llm;shit;1
Totální nasazení;Tak mi to PUČ!;Zloděj z bagdádu;damn;llm;sakra;1
Totální nasazení;Tak mi to PUČ!;Činčila;bitch;static;svin;2
Totální nasazení;Tak mi to PUČ!;Žalozpěv odvedence;bitch;static;svin;4
Totální nasazení;Tak mi to PUČ!;Žalozpěv odvedence;fuck;static;fuck;6
Totální nasazení;Totální nasazení 1994;Anarchie;fuck;static;fuck;2
Totální nasazení;Totální nasazení 1994;Bohatým;fuck;llm;fuck;1
Totální nasazení;Totální nasazení 1994;Co sis posral...;fuck;llm;fuck;1
Totální nasazení;Totální nasazení 1994;Co sis posral...;shit;static;sra;6
Totální nasazení;Totální nasazení 1994;Dr. Mamlas;bitch;llm;bitch;1
Totální nasazení;Totální nasazení 1994;Dr. Mamlas;fuck;llm;fuck;1
Totální nasazení;Totální nasazení 1994;Dr. Mamlas;shit;llm;shit;1
Totální nasazení;Totální nasazení 1994;Mám tě holka;asshole;static;prdel;1
Totální nasazení;Totální nasazení 1994;Mám tě holka;fuck;static;fuck;2
Totální nasazení;Totální nasazení 1994;Občan;fuck;llm;fuck;1
Totální nasazení;Totální nasazení 1994;Občan;shit;llm;shit;1
Totální nasazení;Totální nasazení 1994;Saddáme Husajne;fuck;static;fuck;2
Totální nasazení;Totální nasazení 1994;Saddáme Husajne;other;llm;vole;1
Totální nasazení;Totální nasazení 1994;Tichá voda;asshole;static;prdel;2
Totální nasazení;Totální nasazení 1994;Tobě ne!;fuck;static;kurv;2
Totální nasazení;Totální nasazení 1994;Žalozpěv odvedence;bitch;static;svin;4
Totální nasazení;Totální nasazení 1994;Žalozpěv odvedence;fuck;static;fuck;7
Totální nasazení;Unplugged Unpunked;AustralSka;shit;static;sra;1
Totální nasazení;Unplugged Unpunked;Ohnivec;damn;llm;damn;1
Totální nasazení;Unplugged Unpunked;Pohádka o bídě;fuck;llm;fuck;1
Totální nasazení;Unplugged Unpunked;Pohádka o bídě;shit;llm;shit;1
Totální nasazení;Unplugged Unpunked;Weekend punk;bitch;static;svin;1
Totální nasazení;Unplugged Unpunked;Weekend punk;fuck;llm;fuck;1
Totální nasazení;Unplugged Unpunked;Weekend punk;shit;llm;shit;1
Totální nasazení;Unplugged Unpunked;Činčila;bitch;static;svin;2
Totální nasazení;Zbytečnákapela Cz;Irská;damn;llm;sakra;1
Totální nasazení;Zbytečnákapela Cz;Irská;other;llm;votravuje;1
Totální nasazení;Zbytečnákapela Cz;Mordor;bitch;static;kráv;1
Totální nasazení;Zbytečnákapela Cz;Mordor;shit;static;sra;3
Totální nasazení;Zbytečnákapela Cz;Mordor;violence;llm;dead;1
Totální nasazení;Zbytečnákapela Cz;Pseudoradikál;fuck;llm;fuck;1
Totální nasazení;Zbytečnákapela Cz;Pseudoradikál;shit;llm;shit;1
Totální nasazení;Zbytečnákapela Cz;Tichá voda;asshole;static;prdel;2
Totální nasazení;Zbytečnákapela Cz;Zapomenutý Sny;damn;llm;damn;1
Totální nasazení;Živáky;Lety;fuck;llm;fuck;1
Totální nasazení;Živáky;Otrokáři;shit;llm;sráči;1
Totální nasazení;Živáky;Tichá voda;asshole;static;prdel;2
Toyah;Anthem;Demolition Men;fuck;llm;fuck;1
Toyah;Anthem;Elocution Lesson;bitch;static;bitch;2
Toyah;Anthem;Elocution Lesson;damn;llm;hell;1
Toyah;Anthem;I Am;asshole;static;ass;3
Toyah;Anthem;Marionette;asshole;static;ass;2
Toyah;Anthem;Marionette;bastard;static;bastard;2
Toyah;Anthem;Pop Star;asshole;static;ass;3
Toyah;Anthem;We Are;asshole;static;ass;1
Toyah;Love Is the Law;Broken Diamonds;asshole;static;pic;2
Toyah;Love Is the Law;Dreamscape;shit;static;crap;4
Toyah;Sheep Farming in Barnet;Computer;religious;llm;Christ;1
Toyah;Sheep Farming in Barnet;Race Through Space;asshole;static;ass;1
Toyah;Sheep Farming in Barnet;Victims of the Riddle;damn;static;hell;1
Toyah;The Blue Meaning;Ghosts;asshole;static;ass;3
Toyah;The Blue Meaning;Insects;fuck;llm;fuck;1
Toyah;The Blue Meaning;Insects;shit;llm;shit;1
Toyah;The Blue Meaning;Mummies;asshole;static;ass;2
Toyah;The Blue Meaning;She;asshole;llm;asshole;1
Toyah;The Blue Meaning;She;bastard;llm;bastard;1
Toyah;The Blue Meaning;She;bitch;llm;bitch;1
Toyah;The Blue Meaning;She;damn;llm;damn;1
Toyah;The Blue Meaning;She;fuck;llm;fuck;1
Toyah;The Blue Meaning;She;shit;llm;shit;1
Toyah;The Blue Meaning;Spaced Walking;violence;llm;bloody;1
Toyah;The Changeling;Angel and Me;fuck;llm;fuck;1
Toyah;The Changeling;Angel and Me;shit;llm;shit;1
Toyah;The Changeling;Creepy Room;damn;llm;damn;1
Toyah;The Changeling;Dawn Chorus;damn;static;hell;1
Toyah;The Changeling;Life in the Trees;asshole;static;pic;1
Toyah;The Changeling;Run Wild, Run Free;fuck;llm;fuck;1
Toyah;The Changeling;Run Wild, Run Free;shit;llm;shit;1
Toyah;The Changeling;The Druids;fuck;llm;fuck;1
Toyah;The Changeling;The Packt;damn;static;hell;1
Tři sestry;15 let jsem na Kovárně na plech;Bajkonur;shit;static;sra;1
Tři sestry;15 let jsem na Kovárně na plech;Do kotle na fotbal;fuck;llm;fuck;1
Tři sestry;15 let jsem na Kovárně na plech;Hrábě;bastard;llm;bastard;1
Tři sestry;15 let jsem na Kovárně na plech;Hrábě;fuck;llm;fuck;1
Tři sestry;15 let jsem na Kovárně na plech;Hrábě;shit;llm;shit;1
Tři sestry;15 let jsem na Kovárně na plech;Kovárna III.;other;llm;pakárna;1
Tři sestry;15 let jsem na Kovárně na plech;Lidojedi;asshole;static;prdel;3
Tři sestry;15 let jsem na Kovárně na plech;Lidojedi;other;llm;vole;1
Tři sestry;15 let jsem na Kovárně na plech;Mercedes Benz;fuck;llm;fuck;1
Tři sestry;15 let jsem na Kovárně na plech;Na srazu;damn;llm;damn;1
Tři sestry;15 let jsem na Kovárně na plech;Na srazu;shit;static;sra;3
Tři sestry;15 let jsem na Kovárně na plech;Nechci do ústavu;other;llm;voperu;1
Tři sestry;15 let jsem na Kovárně na plech;Nechci do ústavu;shit;llm;seru;1
Tři sestry;15 let jsem na Kovárně na plech;O strašlivé vojně s Turkem;bitch;static;kráv;1
Tři sestry;15 let jsem na Kovárně na plech;Pijánovka;fuck;static;fuck;3
Tři sestry;15 let jsem na Kovárně na plech;Svatozář;idiot;llm;vůl;1
Tři sestry;15 let jsem na Kovárně na plech;Zelená;fuck;static;kurv;2
Tři sestry;15 let jsem na Kovárně na plech;Život je takovej;asshole;llm;cunt;1
Tři sestry;15 let jsem na Kovárně na plech;Život je takovej;bastard;llm;bastard;1
Tři sestry;15 let jsem na Kovárně na plech;Život je takovej;shit;llm;shit;1
Tři sestry;20 let naživu;??? (Letadlo);alcohol_drugs;llm;hulí;1
Tři sestry;20 let naživu;Aida;bitch;static;kráv;2
Tři sestry;20 let naživu;Alkohol je;asshole;static;pic;1
Tři sestry;20 let naživu;Budapešť;shit;llm;shit;1
Tři sestry;20 let naživu;Homosexuál;fuck;llm;fuck;1
Tři sestry;20 let naživu;Hrábě;asshole;llm;cunt;1
Tři sestry;20 let naživu;Hrábě;bastard;llm;bastard;1
Tři sestry;20 let naživu;Hrábě;damn;llm;damn;1
Tři sestry;20 let naživu;Hrábě;fuck;llm;motherfucker;1
Tři sestry;20 let naživu;Hrábě;shit;llm;shit;1
Tři sestry;20 let naživu;Kovárna III.;other;llm;pakárna;1
Tři sestry;20 let naživu;Metalice;fuck;static;fuck;2
Tři sestry;20 let naživu;Nad Bechyní;fuck;llm;fuck;1
Tři sestry;20 let naživu;Nechci do ústavu;shit;llm;seru;1
Tři sestry;20 let naživu;O strašlivé vojně s Turkem;bitch;static;kráv;1
Tři sestry;20 let naživu;Pepa motorkář;fuck;llm;fuck;1
Tři sestry;20 let naživu;Pepa motorkář;shit;llm;shit;1
Tři sestry;20 let naživu;Pijánovka;fuck;static;fuck;3
Tři sestry;20 let naživu;Průša;fuck;llm;fuck;1
Tři sestry;20 let naživu;Už koluje fáma;asshole;static;píč;2
Tři sestry;20 let naživu;Už koluje fáma;fuck;static;zmrd;3
Tři sestry;20 let naživu;Už koluje fáma;other;llm;kundu;1
Tři sestry;20 let naživu;Už koluje fáma;shit;static;sra;4
Tři sestry;20 let naživu;Zelená;fuck;static;kurv;2
Tři sestry;20 let naživu;Šlupka;asshole;static;pic;1
Tři sestry;20 let naživu;Šlupka;fuck;llm;fuck;1
Tři sestry;20 let naživu;Šlupka;shit;llm;shit;1
Tři sestry;20 let naživu;Život je takovej;bitch;llm;bitch;1
Tři sestry;25:01;Balada;shit;static;shit;2
Tři sestry;25:01;Tragédie v JRD Čifárie (růžový mix);other;llm;hnůj;1
Tři sestry;25:01;Tramvaj;shit;static;hovn;1
Tři sestry;25:01;Widle;fuck;llm;fuck;1
Tři sestry;25:01;Widle;shit;static;sra;1
Tři sestry;Alkáč je největší kocour;Amprnál;shit;llm;shit;1
Tři sestry;Alkáč je největší kocour;Bílej jezdec - pozor jez!;shit;static;sra;1
Tři sestry;Alkáč je největší kocour;Deset černejch piv;other;llm;krám;1
Tři sestry;Alkáč je největší kocour;Had Stupid;fuck;static;fuck;2
Tři sestry;Alkáč je největší kocour;Had Stupid;shit;llm;shit;1
Tři sestry;Alkáč je největší kocour;Letní den;fuck;llm;fuck;1
Tři sestry;Alkáč je největší kocour;Pěší zóna;asshole;static;čur;1
Tři sestry;Alkáč je největší kocour;Pěší zóna;damn;llm;hell;1
Tři sestry;Alkáč je největší kocour;Večírek;asshole;llm;asshole;1
Tři sestry;Alkáč je největší kocour;Večírek;bitch;llm;bitch;1
Tři sestry;Alkáč je největší kocour;Večírek;fuck;llm;fuck;1
Tři sestry;Alkáč je největší kocour;Večírek;shit;llm;shit;1
Tři sestry;Alkáč je největší kocour;Zelená;fuck;static;kurv;2
Tři sestry;Do Evropy nechceme!;Abdul Hasan;bastard;static;debil;1
Tři sestry;Do Evropy nechceme!;Abdul Hasan;shit;llm;shit;1
Tři sestry;Do Evropy nechceme!;Blondýna;shit;static;sra;2
Tři sestry;Do Evropy nechceme!;FM Lomoz;shit;llm;shit;1
Tři sestry;Do Evropy nechceme!;Hrobečky;fuck;llm;fuck;1
Tři sestry;Do Evropy nechceme!;Hrobečky;shit;static;sra;3
Tři sestry;Do Evropy nechceme!;Hymna Moravy;asshole;static;píč;3
Tři sestry;Do Evropy nechceme!;Krakonošský rokenroll;bastard;static;debil;2
Tři sestry;Do Evropy nechceme!;Krakonošský rokenroll;bitch;static;kráv;1
Tři sestry;Do Evropy nechceme!;Starý Hásek;asshole;static;prdel;3
Tři sestry;Do Evropy nechceme!;Titanic;bitch;static;kráv;1
Tři sestry;Do Evropy nechceme!;Topič;asshole;llm;piči;1
Tři sestry;Do Evropy nechceme!;Topič;other;llm;holej;1
Tři sestry;Do Evropy nechceme!;Šlupka;asshole;static;pic;1
Tři sestry;Hlavně že je večírek!;Eliška;asshole;static;prdel;1
Tři sestry;Hlavně že je večírek!;Eliška;fuck;llm;fuck;1
Tři sestry;Hlavně že je večírek!;Eliška;shit;llm;shit;1
Tři sestry;Hlavně že je večírek!;Metalice;fuck;static;fuck;2
Tři sestry;Hlavně že je večírek!;Nechci do ústavu;shit;llm;seru;1
Tři sestry;Hlavně že je večírek!;Tosca;idiot;llm;blbej;1
Tři sestry;Hlavně že je večírek!;Zelená;fuck;static;kurv;2
Tři sestry;Hlavně že je večírek!;Šetři se chlapče;asshole;static;pic;1
Tři sestry;Hlavně že je večírek!;Šetři se chlapče;shit;static;hovn;2
Tři sestry;Hlavně že je večírek!;Život je takovej;asshole;llm;cunt;1
Tři sestry;Hlavně že je večírek!;Život je takovej;bastard;llm;bastard;1
Tři sestry;Hlavně že je večírek!;Život je takovej;bitch;llm;bitch;1
Tři sestry;Hlavně že je večírek!;Život je takovej;damn;llm;damn;1
Tři sestry;Hlavně že je večírek!;Život je takovej;fuck;llm;fuck;1
Tři sestry;Hlavně že je večírek!;Život je takovej;shit;llm;shit;1
Tři sestry;Hudba z marsu;Auťáky II.;fuck;llm;fuck;1
Tři sestry;Hudba z marsu;Dá dá dá;shit;llm;shit;1
Tři sestry;Hudba z marsu;Hrábě;fuck;llm;fuck;1
Tři sestry;Hudba z marsu;Hrábě;shit;llm;shit;1
Tři sestry;Hudba z marsu;O strašlivé vojně s Turkem;bitch;static;kráv;1
Tři sestry;Hudba z marsu;Prase;asshole;static;prdel;1
Tři sestry;Hudba z marsu;Prase;fuck;llm;fuck;1
Tři sestry;Hudba z marsu;Prase;shit;static;sra;2
Tři sestry;Hudba z marsu;Sluneční strana ulice;other;llm;kraviny;1
Tři sestry;Hudba z marsu;Václavák;fuck;llm;fuck;1
Tři sestry;Hudba z marsu;Václavák;shit;llm;shit;1
Tři sestry;Hudba z marsu;Šetři se chlapče;asshole;static;pic;1
Tři sestry;Hudba z marsu;Šetři se chlapče;shit;static;hovn;2
Tři sestry;Lihová škola umění aneb válka s loky;Aida;bitch;static;kráv;2
Tři sestry;Lihová škola umění aneb válka s loky;Aj ta kuna;fuck;llm;fuck;1
Tři sestry;Lihová škola umění aneb válka s loky;Bunda z koženky;asshole;static;prdel;1
Tři sestry;Lihová škola umění aneb válka s loky;Bunda z koženky;fuck;llm;fuck;1
Tři sestry;Lihová škola umění aneb válka s loky;Franta Vrána;fuck;llm;fuck;1
Tři sestry;Lihová škola umění aneb válka s loky;Franta Vrána;shit;llm;shit;1
Tři sestry;Lihová škola umění aneb válka s loky;Jebex;fuck;static;jeb;3
Tři sestry;Lihová škola umění aneb válka s loky;Kelti II.;fuck;llm;fuck;1
Tři sestry;Lihová škola umění aneb válka s loky;Kelti II.;shit;static;sra;2
Tři sestry;Lihová škola umění aneb válka s loky;Mišelín;other;llm;bledej;1
Tři sestry;Lihová škola umění aneb válka s loky;Potápěč;asshole;static;prdel;2
Tři sestry;Lihová škola umění aneb válka s loky;Potápěč;fuck;llm;fuck;1
Tři sestry;Lihová škola umění aneb válka s loky;Potápěč;shit;llm;shit;1
Tři sestry;Lihová škola umění aneb válka s loky;Už koluje fáma;asshole;static;píč;1
Tři sestry;Lihová škola umění aneb válka s loky;Už koluje fáma;bastard;llm;bastard;1
Tři sestry;Lihová škola umění aneb válka s loky;Už koluje fáma;damn;llm;hell;1
Tři sestry;Lihová škola umění aneb válka s loky;Už koluje fáma;fuck;static;zmrd;3
Tři sestry;Lihová škola umění aneb válka s loky;Už koluje fáma;shit;static;sra;3
Tři sestry;Lihová škola umění aneb válka s loky;Vesuv;other;llm;tráču;1
Tři sestry;Lihová škola umění aneb válka s loky;Vesuv;shit;static;sra;2
Tři sestry;Lihová škola umění aneb válka s loky;Vlachovka;asshole;static;pic;1
Tři sestry;Lihová škola umění aneb válka s loky;Vláček piko;shit;static;sra;2
Tři sestry;Lihová škola umění aneb válka s loky;Válka s loky;fuck;llm;fuck;1
Tři sestry;Lihová škola umění aneb válka s loky;Válka s loky;shit;llm;shit;1
Tři sestry;Lázničky;Fc Knajpa;damn;llm;damn;1
Tři sestry;Lázničky;Fc Knajpa;fuck;llm;fuck;1
Tři sestry;Lázničky;Fc Knajpa;shit;llm;shit;1
Tři sestry;Lázničky;Lázničky;damn;llm;hell;1
Tři sestry;Lázničky;Lázničky;fuck;llm;fuck;1
Tři sestry;Lázničky;Lázničky;shit;llm;shit;1
Tři sestry;Lázničky;Noční tramvaj;damn;llm;damn;1
Tři sestry;Lázničky;Noční tramvaj;shit;static;sra;3
Tři sestry;Lázničky;Stroj;shit;llm;sere;1
Tři sestry;Lázničky;V pekle nebo v ráji;shit;llm;shit;1
Tři sestry;Lázničky;Vandrák Joe;bitch;llm;bitch;1
Tři sestry;Lázničky;Vandrák Joe;fuck;llm;fuck;1
Tři sestry;Líná hudba holý neštěstí;Das ist ein Salámek;other;llm;jářku;1
Tři sestry;Líná hudba holý neštěstí;Edit Pilaf;fuck;llm;fuck;1
Tři sestry;Líná hudba holý neštěstí;Játrový knedlíček;damn;llm;čerti;1
Tři sestry;Líná hudba holý neštěstí;Otčenáš;damn;llm;damn;1
Tři sestry;Líná hudba holý neštěstí;Otčenáš;shit;static;sra;2
Tři sestry;Líná hudba holý neštěstí;Poprvé na Sestrách;damn;llm;damn;1
Tři sestry;Líná hudba holý neštěstí;Poprvé na Sestrách;fuck;llm;fuck;1
Tři sestry;Líná hudba holý neštěstí;Poprvé na Sestrách;shit;llm;shit;1
Tři sestry;Líná hudba holý neštěstí;Saky paky;fuck;llm;fuck;1
Tři sestry;Líná hudba holý neštěstí;Saky paky;shit;llm;shit;1
Tři sestry;Líná hudba holý neštěstí;Vánoční můra;damn;llm;damn;1
Tři sestry;Líná hudba holý neštěstí;Školka;shit;llm;sráči;1
Tři sestry;Mydlovary;Adamiti v Londýně;asshole;llm;asshole;1
Tři sestry;Mydlovary;Adamiti v Londýně;bastard;llm;bastard;1
Tři sestry;Mydlovary;Adamiti v Londýně;bitch;llm;bitch;1
Tři sestry;Mydlovary;Adamiti v Londýně;damn;llm;damn;1
Tři sestry;Mydlovary;Adamiti v Londýně;fuck;llm;fuck;1
Tři sestry;Mydlovary;Adamiti v Londýně;shit;llm;shit;1
Tři sestry;Mydlovary;Frankovka;fuck;llm;fuck;1
Tři sestry;Mydlovary;Koukej;fuck;llm;fuck;1
Tři sestry;Mydlovary;Koukej;shit;llm;shit;1
Tři sestry;Mydlovary;Ministr dopravy;bastard;static;debil;2
Tři sestry;Mydlovary;Obohacenej buran;fuck;llm;fuck;1
Tři sestry;Mydlovary;Obohacenej buran;shit;llm;shit;1
Tři sestry;Mydlovary;Rendlík;asshole;static;pic;1
Tři sestry;Mydlovary;Robinson;other;llm;proklíná;1
Tři sestry;Mydlovary;Roháče;bastard;static;debil;1
Tři sestry;Mydlovary;Srnka;asshole;static;pic;1
Tři sestry;Mydlovary;Toi story - příběh sraček;asshole;static;hajzl;1
Tři sestry;Mydlovary;Toi story - příběh sraček;shit;llm;shit;1
Tři sestry;Mydlovary;Uzun Arak;shit;static;sra;1
Tři sestry;Mydlovary;Štrozok;asshole;static;čur;1
Tři sestry;Na Kovárně to je nářez;Budapešť;fuck;llm;fuck;1
Tři sestry;Na Kovárně to je nářez;Kino Zdar;religious;llm;Satan;1
Tři sestry;Na Kovárně to je nářez;Metalice;fuck;static;fuck;2
Tři sestry;Na Kovárně to je nářez;Nechci do ústavu;disgust;llm;blijí;1
Tři sestry;Na Kovárně to je nářez;Nechci do ústavu;other;llm;voperu;1
Tři sestry;Na Kovárně to je nářez;Nechci do ústavu;shit;llm;seru;1
Tři sestry;Na Kovárně to je nářez;Nuselský Horky;shit;llm;shit;1
Tři sestry;Na Kovárně to je nářez;Polyš;other;llm;sprostě;1
Tři sestry;Na Kovárně to je nářez;Věci divnej spád maj;fuck;llm;fuck;1
Tři sestry;Na Kovárně to je nářez;Věci divnej spád maj;shit;llm;shit;1
Tři sestry;Na Kovárně to je nářez;Ztráta imunity;fuck;llm;fuck;1
Tři sestry;Na Kovárně to je nářez;Život je takovej;fuck;llm;fuck;1
Tři sestry;Na Kovárně to je nářez;Život je takovej;shit;llm;shit;1
Tři sestry;Na exx;Ahoj! Part one;damn;llm;damn;1
Tři sestry;Na exx;Alkohol je;asshole;static;pic;1
